Date,France: CAC 40,UK: FTSE 100,Germany: DAX,US: S&P 500,Canada: TSX Composite,Japan: Nikkei 225
2018-05-15,5553.16015625,7723.0,12970.0400390625,2711.449951171875,16097.7998046875,22818.01953125
2018-05-16,5567.5400390625,7734.2001953125,12996.330078125,2722.4599609375,16108.099609375,22717.23046875
2018-05-17,5621.919921875,7788.0,13114.6103515625,2720.1298828125,16143.599609375,22838.369140625
2018-05-18,5614.509765625,7778.7998046875,13077.7197265625,2712.969970703125,16162.2998046875,22930.359375
2018-05-22,5640.10009765625,7877.5,13169.919921875,2724.43994140625,16144.7998046875,22960.33984375
2018-05-23,5565.85009765625,7788.39990234375,12976.83984375,2733.2900390625,16133.7998046875,22689.740234375
2018-05-24,5548.4501953125,7716.7001953125,12855.08984375,2727.760009765625,16113.599609375,22437.009765625
2018-05-25,5542.5498046875,7730.2998046875,12938.009765625,2721.330078125,16075.7001953125,22450.7890625
2018-05-29,5438.06005859375,7632.60009765625,12666.509765625,2689.860107421875,15922.599609375,22358.4296875
2018-05-30,5427.35009765625,7689.60009765625,12783.759765625,2724.010009765625,16048.7001953125,22018.51953125
2018-05-31,5398.39990234375,7678.2001953125,12604.8896484375,2705.27001953125,16061.5,22201.8203125
2018-06-01,5465.52978515625,7701.7998046875,12724.26953125,2734.6201171875,16043.5,22171.349609375
2018-06-04,5472.91015625,7741.2998046875,12770.75,2746.8701171875,16052.2001953125,22475.939453125
2018-06-05,5460.9501953125,7686.7998046875,12787.1298828125,2748.800048828125,16122.2998046875,22539.5390625
2018-06-06,5457.56005859375,7712.39990234375,12830.0703125,2772.35009765625,16183.900390625,22625.73046875
2018-06-07,5448.35986328125,7704.39990234375,12811.0498046875,2770.3701171875,16192.7998046875,22823.259765625
2018-06-08,5450.22021484375,7681.10009765625,12766.5498046875,2779.030029296875,16202.7001953125,22694.5
2018-06-11,5473.91015625,7737.39990234375,12842.91015625,2782.0,16263.2998046875,22804.0390625
2018-06-12,5453.3701171875,7703.7998046875,12842.2998046875,2786.85009765625,16289.0,22878.349609375
2018-06-13,5452.72998046875,7703.7001953125,12890.580078125,2775.6298828125,16265.7998046875,22966.380859375
2018-06-14,5528.4599609375,7765.7998046875,13107.099609375,2782.489990234375,16329.0,22738.609375
2018-06-15,5501.8798828125,7633.89990234375,13010.5498046875,2779.659912109375,16314.400390625,22851.75
2018-06-18,5450.47998046875,7631.2998046875,12834.1103515625,2773.75,16383.599609375,22680.330078125
2018-06-19,5390.6298828125,7603.89990234375,12677.9697265625,2762.590087890625,16316.5,22278.48046875
2018-06-20,5372.31005859375,7627.39990234375,12695.16015625,2767.320068359375,16421.0,22555.4296875
2018-06-21,5316.009765625,7556.39990234375,12511.91015625,2749.760009765625,16335.2001953125,22693.0390625
2018-06-22,5387.3798828125,7682.2998046875,12579.7197265625,2754.8798828125,16450.099609375,22516.830078125
2018-06-25,5283.85986328125,7509.7998046875,12270.330078125,2717.070068359375,16184.0,22338.150390625
2018-06-26,5281.2900390625,7537.89990234375,12234.33984375,2723.06005859375,16280.099609375,22342.0
2018-06-27,5327.2001953125,7621.7001953125,12348.6103515625,2699.6298828125,16231.2998046875,22271.76953125
2018-06-28,5275.64013671875,7615.60009765625,12177.23046875,2716.31005859375,16179.900390625,22270.390625
2018-06-29,5323.52978515625,7636.89990234375,12306.0,2718.3701171875,16277.7001953125,22304.509765625
2018-07-03,5316.77001953125,7593.2998046875,12349.1396484375,2713.219970703125,16263.2001953125,21785.5390625
2018-07-05,5366.31982421875,7603.2001953125,12464.2900390625,2736.610107421875,16266.599609375,21546.990234375
2018-07-06,5375.77001953125,7617.7001953125,12496.169921875,2759.820068359375,16371.7998046875,21788.140625
2018-07-09,5398.10986328125,7688.0,12543.8896484375,2784.169921875,16452.30078125,22052.1796875
2018-07-10,5434.35986328125,7692.0,12609.849609375,2793.840087890625,16548.69921875,22196.890625
2018-07-11,5353.93017578125,7592.0,12417.1298828125,2774.02001953125,16417.30078125,21932.2109375
2018-07-12,5405.89990234375,7651.2998046875,12492.9697265625,2798.2900390625,16567.400390625,22187.9609375
2018-07-13,5429.2001953125,7661.89990234375,12540.73046875,2801.31005859375,16561.099609375,22597.349609375
2018-07-16,5409.43017578125,7600.5,12561.01953125,2798.429931640625,16494.69921875,22597.349609375
2018-07-17,5422.5400390625,7626.2998046875,12661.5400390625,2809.550048828125,16519.19921875,22697.359375
2018-07-18,5447.43994140625,7676.2998046875,12765.9404296875,2815.6201171875,16477.400390625,22794.189453125
2018-07-19,5417.06982421875,7684.0,12686.2900390625,2804.489990234375,16543.0,22764.6796875
2018-07-20,5398.31982421875,7678.7998046875,12561.419921875,2801.830078125,16435.5,22697.880859375
2018-07-23,5378.25,7655.7998046875,12548.5703125,2806.97998046875,16420.80078125,22396.990234375
2018-07-24,5434.18994140625,7709.10009765625,12689.3896484375,2820.39990234375,16390.099609375,22510.48046875
2018-07-25,5426.41015625,7658.2998046875,12579.330078125,2846.070068359375,16420.80078125,22614.25
2018-07-26,5480.5498046875,7663.2001953125,12809.23046875,2837.43994140625,16455.69921875,22586.869140625
2018-07-27,5511.759765625,7701.2998046875,12860.400390625,2818.820068359375,16394.0,22712.75
2018-07-30,5491.22021484375,7700.89990234375,12798.2001953125,2802.60009765625,16345.5,22544.83984375
2018-07-31,5511.2998046875,7748.7998046875,12805.5,2816.2900390625,16434.0,22553.720703125
2018-08-01,5498.3701171875,7652.89990234375,12737.0498046875,2813.360107421875,16376.7998046875,22746.69921875
2018-08-02,5460.97998046875,7575.89990234375,12546.330078125,2827.219970703125,16409.19921875,22512.529296875
2018-08-03,5478.97998046875,7659.10009765625,12615.759765625,2840.35009765625,16420.19921875,22525.1796875
2018-08-07,5521.31005859375,7718.5,12648.1904296875,2858.449951171875,16286.2998046875,22662.740234375
2018-08-08,5501.89990234375,7776.7001953125,12633.5400390625,2857.699951171875,16315.099609375,22644.310546875
2018-08-09,5502.25,7741.7998046875,12676.1103515625,2853.580078125,16417.0,22598.390625
2018-08-10,5414.68017578125,7667.0,12424.349609375,2833.280029296875,16326.5,22298.080078125
2018-08-13,5412.31982421875,7642.5,12358.740234375,2821.929931640625,16250.7998046875,21857.4296875
2018-08-14,5403.41015625,7611.60009765625,12358.8701171875,2839.9599609375,16330.7001953125,22356.080078125
2018-08-15,5305.22021484375,7497.89990234375,12163.009765625,2818.3701171875,16148.5,22204.220703125
2018-08-16,5349.02001953125,7556.39990234375,12237.169921875,2840.68994140625,16225.7001953125,22192.0390625
2018-08-17,5344.93017578125,7558.60009765625,12210.5498046875,2850.1298828125,16323.7001953125,22270.380859375
2018-08-20,5379.64990234375,7591.2998046875,12331.2998046875,2857.050048828125,16331.0,22199.0
2018-08-21,5408.60009765625,7565.7001953125,12384.490234375,2862.9599609375,16297.0,22219.73046875
2018-08-22,5420.60986328125,7574.2001953125,12385.7001953125,2861.820068359375,16347.2998046875,22362.55078125
2018-08-23,5419.330078125,7563.2001953125,12365.580078125,2856.97998046875,16326.7998046875,22410.8203125
2018-08-24,5432.5,7577.5,12394.51953125,2874.68994140625,16356.099609375,22601.76953125
2018-08-28,5484.990234375,7617.2001953125,12527.419921875,2897.52001953125,16355.5,22813.470703125
2018-08-29,5501.330078125,7563.2001953125,12561.6796875,2914.0400390625,16390.30078125,22848.220703125
2018-08-30,5478.06005859375,7516.0,12494.240234375,2901.1298828125,16371.599609375,22869.5
2018-08-31,5406.85009765625,7432.39990234375,12364.0595703125,2901.52001953125,16262.900390625,22865.150390625
2018-09-04,5342.7001953125,7457.89990234375,12210.2099609375,2896.719970703125,16161.2998046875,22696.900390625
2018-09-05,5260.22021484375,7383.2998046875,12040.4599609375,2888.60009765625,16137.599609375,22580.830078125
2018-09-06,5243.83984375,7319.0,11955.25,2878.050048828125,16100.900390625,22487.939453125
2018-09-07,5252.22021484375,7277.7001953125,11959.6298828125,2871.679931640625,16090.2998046875,22307.060546875
2018-09-10,5269.6298828125,7279.2998046875,11986.33984375,2877.1298828125,16057.099609375,22373.08984375
2018-09-11,5283.7900390625,7273.5,11970.26953125,2887.889892578125,16094.2998046875,22664.689453125
2018-09-12,5332.1298828125,7313.39990234375,12032.2998046875,2888.919921875,16049.0,22604.609375
2018-09-13,5328.1201171875,7281.60009765625,12055.5498046875,2904.179931640625,16001.7001953125,22821.3203125
2018-09-14,5352.56982421875,7304.0,12124.330078125,2904.97998046875,16013.5,23094.669921875
2018-09-18,5363.7900390625,7300.2001953125,12157.669921875,2904.31005859375,16196.0,23420.5390625
2018-09-19,5393.740234375,7331.10009765625,12219.01953125,2907.949951171875,16149.900390625,23672.51953125
2018-09-20,5451.58984375,7367.2998046875,12326.48046875,2930.75,16214.7998046875,23674.9296875
2018-09-21,5494.169921875,7490.2001953125,12430.8798828125,2929.669921875,16224.099609375,23869.9296875
2018-09-25,5479.10009765625,7507.60009765625,12374.66015625,2915.56005859375,16159.5,23940.259765625
2018-09-26,5512.72998046875,7511.5,12385.8896484375,2905.969970703125,16169.2998046875,24033.7890625
2018-09-27,5540.41015625,7545.39990234375,12435.58984375,2914.0,16204.599609375,23796.740234375
2018-09-28,5493.490234375,7510.2001953125,12246.73046875,2913.97998046875,16073.099609375,24120.0390625
2018-10-01,5506.81982421875,7495.7001953125,12339.0302734375,2924.590087890625,16104.400390625,24245.759765625
2018-10-02,5467.89013671875,7474.60009765625,12287.580078125,2923.429931640625,16017.2001953125,24270.619140625
2018-10-04,5410.85009765625,7418.2998046875,12244.1396484375,2901.610107421875,16006.7001953125,23975.619140625
2018-10-05,5359.35986328125,7318.5,12111.900390625,2885.570068359375,15946.2001953125,23783.720703125
2018-10-09,5318.5498046875,7237.60009765625,11977.2197265625,2880.340087890625,15854.099609375,23469.390625
2018-10-10,5206.22021484375,7145.7001953125,11712.5,2785.679931640625,15517.400390625,23506.0390625
2018-10-11,5106.3701171875,7006.89990234375,11539.349609375,2728.3701171875,15317.099609375,22590.859375
2018-10-12,5095.97998046875,6995.89990234375,11523.8095703125,2767.1298828125,15414.2998046875,22694.66015625
2018-10-15,5095.06982421875,7029.2001953125,11614.16015625,2750.7900390625,15409.5,22271.30078125
2018-10-16,5173.0498046875,7059.39990234375,11776.5498046875,2809.919921875,15579.7001953125,22549.240234375
2018-10-17,5144.9501953125,7054.60009765625,11715.0302734375,2809.2099609375,15529.900390625,22841.119140625
2018-10-18,5116.7900390625,7027.0,11589.2099609375,2768.780029296875,15404.099609375,22658.16015625
2018-10-19,5084.66015625,7049.7998046875,11553.830078125,2767.780029296875,15470.099609375,22532.080078125
2018-10-22,5053.31005859375,7042.7998046875,11524.33984375,2755.8798828125,15412.7001953125,22614.8203125
2018-10-23,4967.68994140625,6955.2001953125,11274.2802734375,2740.68994140625,15285.2001953125,22010.779296875
2018-10-24,4953.08984375,6963.0,11191.6298828125,2656.10009765625,14909.099609375,22091.1796875
2018-10-25,5032.2998046875,7004.10009765625,11307.1201171875,2705.570068359375,14924.099609375,21268.73046875
2018-10-26,4967.3701171875,6939.60009765625,11200.6201171875,2658.68994140625,14888.2998046875,21184.599609375
2018-10-29,4989.35009765625,7026.2998046875,11335.48046875,2641.25,14721.7998046875,21149.80078125
2018-10-30,4978.52978515625,7035.89990234375,11287.3896484375,2682.6298828125,14894.5,21457.2890625
2018-10-31,5093.43994140625,7128.10009765625,11447.509765625,2711.739990234375,15027.2998046875,21920.4609375
2018-11-01,5085.77978515625,7114.7001953125,11468.5400390625,2740.3701171875,15150.2001953125,21687.650390625
2018-11-02,5102.1298828125,7094.10009765625,11518.990234375,2723.06005859375,15119.2998046875,22243.66015625
2018-11-05,5101.39013671875,7103.7998046875,11494.9599609375,2738.31005859375,15217.7001953125,21898.990234375
2018-11-06,5075.18994140625,7040.7001953125,11484.33984375,2755.449951171875,15292.7001953125,22147.75
2018-11-07,5137.93994140625,7117.2998046875,11579.099609375,2813.889892578125,15369.400390625,22085.80078125
2018-11-08,5131.4501953125,7140.7001953125,11527.3203125,2806.830078125,15357.5,22486.919921875
2018-11-09,5106.75,7105.2998046875,11529.16015625,2781.010009765625,15274.400390625,22250.25
2018-11-12,5059.08984375,7053.10009765625,11325.4404296875,2726.219970703125,15156.400390625,22269.880859375
2018-11-13,5101.85009765625,7053.7998046875,11472.2197265625,2722.179931640625,15131.7998046875,21810.51953125
2018-11-14,5068.85009765625,7033.7998046875,11412.5302734375,2701.580078125,15133.099609375,21846.48046875
2018-11-15,5033.6201171875,7038.0,11353.669921875,2730.199951171875,15144.900390625,21803.619140625
2018-11-16,5025.2001953125,7013.89990234375,11341.0,2736.27001953125,15155.5,21680.33984375
2018-11-19,4985.4501953125,7000.89990234375,11244.5400390625,2690.72998046875,15071.0,21821.16015625
2018-11-20,4924.89013671875,6947.89990234375,11066.41015625,2641.889892578125,14877.0,21583.119140625
2018-11-21,4975.5,7050.2001953125,11244.169921875,2649.929931640625,15095.0,21507.5390625
2018-11-26,4994.97998046875,7036.0,11354.7197265625,2673.449951171875,15012.7001953125,21812.0
2018-11-27,4983.14990234375,7016.89990234375,11309.1103515625,2682.169921875,14944.099609375,21952.400390625
2018-11-28,4983.240234375,7004.5,11298.8798828125,2743.7900390625,15171.2998046875,22177.01953125
2018-11-29,5006.25,7039.0,11298.23046875,2737.800048828125,15194.0,22262.599609375
2018-11-30,5003.919921875,6980.2001953125,11257.240234375,2760.169921875,15197.7998046875,22351.060546875
2018-12-03,5053.97998046875,7062.39990234375,11465.4599609375,2790.3701171875,15275.0,22574.759765625
2018-12-04,5012.66015625,7022.7998046875,11335.3203125,2700.06005859375,15063.599609375,22036.05078125
2018-12-06,4780.4599609375,6704.10009765625,10810.98046875,2695.949951171875,14937.0,21501.619140625
2018-12-07,4813.1298828125,6778.10009765625,10788.08984375,2633.080078125,14795.099609375,21678.6796875
2018-12-10,4742.3798828125,6721.5,10622.0703125,2637.719970703125,14728.2998046875,21219.5
2018-12-11,4806.2001953125,6806.89990234375,10780.509765625,2636.780029296875,14667.7998046875,21148.01953125
2018-12-12,4909.4501953125,6880.2001953125,10929.4296875,2651.070068359375,14783.099609375,21602.75
2018-12-13,4896.919921875,6877.5,10924.7001953125,2650.5400390625,14750.400390625,21816.189453125
2018-12-14,4853.7001953125,6845.2001953125,10865.76953125,2599.949951171875,14595.099609375,21374.830078125
2018-12-17,4799.8701171875,6773.2001953125,10772.2001953125,2545.93994140625,14362.7001953125,21506.880859375
2018-12-18,4754.080078125,6701.60009765625,10740.8896484375,2546.159912109375,14416.900390625,21115.44921875
2018-12-19,4777.4501953125,6765.89990234375,10766.2099609375,2506.9599609375,14264.099609375,20987.919921875
2018-12-20,4692.4599609375,6711.89990234375,10611.099609375,2467.419921875,14141.7998046875,20392.580078125
2018-12-21,4694.3798828125,6721.2001953125,10633.8203125,2416.6201171875,13935.400390625,20166.189453125
2018-12-27,4598.60986328125,6584.7001953125,10381.509765625,2488.830078125,14165.2001953125,20077.619140625
2018-12-28,4678.740234375,6734.0,10558.9599609375,2485.739990234375,14222.0,20014.76953125
2019-01-04,4737.1201171875,6837.39990234375,10767.6904296875,2531.93994140625,14426.599609375,19561.9609375
2019-01-07,4719.169921875,6810.89990234375,10747.8095703125,2549.68994140625,14504.099609375,20038.970703125
2019-01-08,4773.27001953125,6861.60009765625,10803.98046875,2574.409912109375,14605.2001953125,20204.0390625
2019-01-09,4813.580078125,6906.60009765625,10893.3203125,2584.9599609375,14804.7001953125,20427.060546875
2019-01-10,4805.66015625,6942.89990234375,10921.58984375,2596.639892578125,14903.5,20163.80078125
2019-01-11,4781.33984375,6918.2001953125,10887.4599609375,2596.260009765625,14939.2001953125,20359.69921875
2019-01-15,4786.169921875,6895.0,10891.7900390625,2610.300048828125,15046.2998046875,20555.2890625
2019-01-16,4810.740234375,6862.7001953125,10931.240234375,2616.10009765625,15111.2998046875,20442.75
2019-01-17,4794.3701171875,6834.89990234375,10918.6201171875,2635.9599609375,15211.2001953125,20402.26953125
2019-01-18,4875.93017578125,6968.2998046875,11205.5400390625,2670.7099609375,15303.7998046875,20666.0703125
2019-01-22,4847.52978515625,6901.39990234375,11090.1103515625,2632.89990234375,15233.7998046875,20622.91015625
2019-01-23,4840.3798828125,6842.89990234375,11071.5400390625,2638.699951171875,15208.2998046875,20593.720703125
2019-01-24,4871.9599609375,6819.0,11130.1796875,2642.330078125,15280.7998046875,20574.630859375
2019-01-25,4925.81982421875,6809.2001953125,11281.7900390625,2664.760009765625,15366.099609375,20773.560546875
2019-01-28,4888.580078125,6747.10009765625,11210.3095703125,2643.85009765625,15378.599609375,20649.0
2019-01-29,4928.18017578125,6833.89990234375,11218.830078125,2640.0,15463.099609375,20664.640625
2019-01-30,4974.759765625,6941.60009765625,11181.66015625,2681.050048828125,15484.599609375,20556.5390625
2019-01-31,4992.72021484375,6968.89990234375,11173.099609375,2704.10009765625,15540.599609375,20773.490234375
2019-02-01,5019.259765625,7020.2001953125,11180.66015625,2706.530029296875,15506.2998046875,20788.390625
2019-02-04,5000.18994140625,7034.10009765625,11176.580078125,2724.8701171875,15602.2998046875,20883.76953125
2019-02-05,5083.33984375,7177.39990234375,11367.98046875,2737.699951171875,15702.7001953125,20844.44921875
2019-02-06,5079.0498046875,7173.10009765625,11324.7197265625,2731.610107421875,15712.2998046875,20874.060546875
2019-02-07,4985.56005859375,7093.60009765625,11022.01953125,2706.050048828125,15703.400390625,20751.279296875
2019-02-08,4961.64013671875,7071.2001953125,10906.7802734375,2707.8798828125,15633.2998046875,20333.169921875
2019-02-12,5056.35009765625,7133.10009765625,11126.080078125,2744.72998046875,15642.099609375,20864.2109375
2019-02-13,5074.27001953125,7190.7998046875,11167.2197265625,2753.030029296875,15626.7001953125,21144.48046875
2019-02-14,5062.52001953125,7197.0,11089.7900390625,2745.72998046875,15696.0,21139.7109375
2019-02-15,5153.18994140625,7236.7001953125,11299.7998046875,2775.60009765625,15838.2001953125,20900.630859375
2019-02-19,5160.52001953125,7179.2001953125,11309.2099609375,2779.760009765625,15937.400390625,21302.650390625
2019-02-20,5195.9501953125,7228.60009765625,11401.9697265625,2784.699951171875,16031.2001953125,21431.490234375
2019-02-21,5196.10986328125,7167.39990234375,11423.2802734375,2774.8798828125,16000.900390625,21464.23046875
2019-02-22,5215.85009765625,7178.60009765625,11457.7001953125,2792.669921875,16013.0,21425.509765625
2019-02-25,5231.85009765625,7183.7001953125,11505.3896484375,2796.110107421875,16057.0,21528.23046875
2019-02-26,5238.72021484375,7151.10009765625,11540.7900390625,2793.89990234375,16067.900390625,21449.390625
2019-02-27,5225.35009765625,7107.2001953125,11487.330078125,2792.3798828125,16074.2998046875,21556.509765625
2019-02-28,5240.52978515625,7074.7001953125,11515.6396484375,2784.489990234375,15999.0,21385.16015625
2019-03-01,5265.18994140625,7106.7001953125,11601.6796875,2803.68994140625,16068.2998046875,21602.689453125
2019-03-04,5286.56982421875,7134.39990234375,11592.66015625,2792.81005859375,16038.099609375,21822.0390625
2019-03-05,5297.52001953125,7183.39990234375,11620.740234375,2789.64990234375,16086.5,21726.279296875
2019-03-06,5288.81005859375,7196.0,11587.6298828125,2771.449951171875,16092.099609375,21596.810546875
2019-03-07,5267.919921875,7157.60009765625,11517.7998046875,2748.929931640625,16056.5,21456.009765625
2019-03-08,5231.22021484375,7104.2998046875,11457.83984375,2743.070068359375,15996.2001953125,21025.560546875
2019-03-11,5265.9599609375,7130.60009765625,11543.48046875,2783.300048828125,16106.2001953125,21125.08984375
2019-03-12,5270.25,7151.2001953125,11524.169921875,2791.52001953125,16136.7001953125,21503.689453125
2019-03-13,5306.3798828125,7159.2001953125,11572.41015625,2810.919921875,16150.0,21290.240234375
2019-03-14,5349.77978515625,7185.39990234375,11587.4697265625,2808.47998046875,16087.599609375,21287.01953125
2019-03-15,5405.31982421875,7228.2998046875,11685.6904296875,2822.47998046875,16140.400390625,21450.849609375
2019-03-18,5412.830078125,7299.2001953125,11657.0595703125,2832.93994140625,16251.400390625,21584.5
2019-03-19,5425.89990234375,7324.0,11788.41015625,2832.570068359375,16188.099609375,21566.849609375
2019-03-20,5382.66015625,7291.0,11603.8896484375,2824.22998046875,16167.599609375,21608.919921875
2019-03-22,5269.919921875,7207.60009765625,11364.169921875,2800.7099609375,16089.2998046875,21627.33984375
2019-03-25,5260.64013671875,7177.60009765625,11346.650390625,2798.360107421875,16065.900390625,20977.109375
2019-03-26,5307.3798828125,7196.2998046875,11419.48046875,2818.4599609375,16155.2001953125,21428.390625
2019-03-27,5301.240234375,7194.2001953125,11419.0400390625,2805.3701171875,16132.5,21378.73046875
2019-03-28,5296.5400390625,7234.2998046875,11428.16015625,2815.43994140625,16155.5,21033.759765625
2019-03-29,5350.52978515625,7279.2001953125,11526.0400390625,2834.39990234375,16102.099609375,21205.810546875
2019-04-01,5405.52978515625,7317.39990234375,11681.990234375,2867.18994140625,16228.099609375,21509.029296875
2019-04-02,5423.47021484375,7391.10009765625,11754.7900390625,2867.239990234375,16263.900390625,21505.310546875
2019-04-03,5468.91015625,7418.2998046875,11954.400390625,2873.39990234375,16279.900390625,21713.2109375
2019-04-04,5463.7998046875,7401.89990234375,11988.009765625,2879.389892578125,16311.599609375,21724.94921875
2019-04-05,5476.2001953125,7446.89990234375,12009.75,2892.739990234375,16396.19921875,21807.5
2019-04-08,5471.77978515625,7451.89990234375,11963.400390625,2895.77001953125,16407.30078125,21761.650390625
2019-04-09,5436.419921875,7425.60009765625,11850.5703125,2878.199951171875,16336.5,21802.58984375
2019-04-10,5449.8798828125,7421.89990234375,11905.91015625,2888.2099609375,16396.30078125,21687.5703125
2019-04-11,5485.72021484375,7418.0,11935.2001953125,2888.320068359375,16399.5,21711.380859375
2019-04-12,5502.7001953125,7437.10009765625,11999.9296875,2907.409912109375,16480.5,21870.560546875
2019-04-15,5508.72998046875,7436.89990234375,12020.2802734375,2905.580078125,16515.5,22169.109375
2019-04-16,5528.669921875,7469.89990234375,12101.3203125,2907.06005859375,16502.19921875,22221.66015625
2019-04-17,5563.08984375,7471.2998046875,12153.0703125,2900.449951171875,16544.19921875,22277.970703125
2019-04-18,5580.3798828125,7459.89990234375,12222.3896484375,2905.030029296875,16612.80078125,22090.119140625
2019-04-23,5591.68994140625,7523.10009765625,12235.509765625,2933.679931640625,16669.400390625,22259.740234375
2019-04-24,5576.06005859375,7471.7998046875,12313.16015625,2927.25,16586.5,22200.0
2019-04-25,5557.669921875,7434.10009765625,12282.599609375,2926.169921875,16576.099609375,22307.580078125
2019-04-26,5569.35986328125,7428.2001953125,12315.1796875,2939.8798828125,16613.5,22258.73046875
2019-05-07,5395.75,7260.5,12092.740234375,2884.050048828125,16357.7998046875,21923.720703125
2019-05-08,5417.58984375,7271.0,12179.9296875,2879.419921875,16397.400390625,21602.58984375
2019-05-09,5313.16015625,7207.39990234375,11973.919921875,2870.719970703125,16321.7998046875,21402.130859375
2019-05-10,5327.43994140625,7203.2998046875,12059.830078125,2881.39990234375,16297.599609375,21344.919921875
2019-05-13,5262.56982421875,7163.7001953125,11876.650390625,2811.8701171875,16193.400390625,21191.279296875
2019-05-14,5341.35009765625,7241.60009765625,11991.6201171875,2834.409912109375,16284.5,21067.23046875
2019-05-15,5374.259765625,7297.0,12099.5703125,2850.9599609375,16318.099609375,21188.560546875
2019-05-16,5448.10986328125,7353.5,12310.3701171875,2876.320068359375,16443.900390625,21062.98046875
2019-05-17,5438.22998046875,7348.60009765625,12238.9404296875,2859.530029296875,16401.80078125,21250.08984375
2019-05-21,5385.4599609375,7328.89990234375,12143.4697265625,2864.360107421875,16426.5,21272.44921875
2019-05-22,5378.97998046875,7334.2001953125,12168.740234375,2856.27001953125,16327.400390625,21283.369140625
2019-05-23,5281.3701171875,7231.0,11952.41015625,2822.239990234375,16164.599609375,21151.140625
2019-05-24,5316.509765625,7277.7001953125,12011.0400390625,2826.06005859375,16230.0,21117.220703125
2019-05-28,5312.68994140625,7269.0,12027.0498046875,2802.389892578125,16297.5,21260.140625
2019-05-29,5222.1201171875,7185.2998046875,11837.8095703125,2783.02001953125,16131.5,21003.369140625
2019-05-30,5248.91015625,7218.2001953125,11902.080078125,2788.860107421875,16089.2001953125,20942.529296875
2019-05-31,5207.6298828125,7161.7001953125,11726.83984375,2752.06005859375,16037.5,20601.189453125
2019-06-03,5241.4599609375,7184.7998046875,11792.8095703125,2744.449951171875,16015.900390625,20410.880859375
2019-06-04,5268.259765625,7214.2998046875,11971.169921875,2803.27001953125,16166.2001953125,20408.5390625
2019-06-05,5292.0,7220.2001953125,11980.8095703125,2826.14990234375,16212.7001953125,20776.099609375
2019-06-06,5278.43017578125,7259.89990234375,11953.1396484375,2843.489990234375,16227.7998046875,20774.0390625
2019-06-07,5364.0498046875,7331.89990234375,12045.3798828125,2873.340087890625,16231.0,20884.7109375
2019-06-11,5408.4501953125,7398.5,12155.8095703125,2885.719970703125,16248.7998046875,21204.279296875
2019-06-12,5374.919921875,7367.60009765625,12115.6796875,2879.840087890625,16227.2001953125,21129.720703125
2019-06-13,5375.6298828125,7368.60009765625,12169.0498046875,2891.639892578125,16239.2998046875,21032.0
2019-06-14,5367.6201171875,7345.7998046875,12096.400390625,2886.97998046875,16301.900390625,21116.890625
2019-06-17,5390.9501953125,7357.2998046875,12085.8203125,2889.669921875,16353.5,21124.0
2019-06-18,5509.72998046875,7443.0,12331.75,2917.75,16503.400390625,20972.7109375
2019-06-19,5518.4501953125,7403.5,12308.5302734375,2926.4599609375,16511.80078125,21333.869140625
2019-06-20,5535.56982421875,7424.39990234375,12355.3896484375,2954.179931640625,16574.80078125,21462.859375
2019-06-21,5528.330078125,7407.5,12339.919921875,2950.4599609375,16525.400390625,21258.640625
2019-06-24,5521.7099609375,7416.7001953125,12274.5703125,2945.35009765625,16523.5,21285.990234375
2019-06-25,5514.56982421875,7422.39990234375,12228.4404296875,2917.3798828125,16371.2998046875,21193.810546875
2019-06-26,5500.72021484375,7416.39990234375,12245.3203125,2913.780029296875,16312.2001953125,21086.58984375
2019-06-27,5493.60986328125,7402.2998046875,12271.0302734375,2924.919921875,16307.7001953125,21338.169921875
2019-06-28,5538.97021484375,7425.60009765625,12398.7998046875,2941.760009765625,16382.2001953125,21275.919921875
2019-07-02,5576.81982421875,7559.2001953125,12526.7197265625,2973.010009765625,16471.30078125,21754.26953125
2019-07-03,5618.81005859375,7609.2998046875,12616.240234375,2995.820068359375,16576.19921875,21638.16015625
2019-07-05,5593.72021484375,7553.10009765625,12568.5302734375,2990.409912109375,16542.0,21746.380859375
2019-07-08,5589.18994140625,7549.2998046875,12543.509765625,2975.949951171875,16463.0,21534.349609375
2019-07-09,5572.10009765625,7536.5,12436.5498046875,2979.6298828125,16545.19921875,21565.150390625
2019-07-10,5567.58984375,7530.7001953125,12373.41015625,2993.070068359375,16563.30078125,21533.48046875
2019-07-11,5551.9501953125,7509.7998046875,12332.1201171875,2999.909912109375,16527.900390625,21643.529296875
2019-07-12,5572.85986328125,7506.0,12323.3203125,3013.77001953125,16488.099609375,21685.900390625
2019-07-16,5614.3798828125,7577.2001953125,12430.9697265625,3004.0400390625,16502.400390625,21535.25
2019-07-17,5571.7099609375,7535.5,12341.0302734375,2984.419921875,16484.19921875,21469.1796875
2019-07-18,5550.5498046875,7493.10009765625,12227.849609375,2995.110107421875,16494.19921875,21046.240234375
2019-07-19,5552.33984375,7508.7001953125,12260.0703125,2976.610107421875,16485.900390625,21466.990234375
2019-07-22,5567.02001953125,7514.89990234375,12289.400390625,2985.030029296875,16518.900390625,21416.7890625
2019-07-23,5618.16015625,7556.89990234375,12490.740234375,3005.469970703125,16572.69921875,21620.880859375
2019-07-24,5605.8701171875,7501.5,12522.8896484375,3019.56005859375,16611.80078125,21709.5703125
2019-07-25,5578.0498046875,7489.10009765625,12362.099609375,3003.669921875,16488.19921875,21756.55078125
